,Unnamed: 0,Winery,Wine,Rating,Num_Reviews,Price,Country,Region,Year,Tipo,Zona,Maridaje
1324,2085,Domaine de Pellehaut,L'Été Gascon Blanc 2023,4.1,101,7.44,Francia,Côtes de Gascogne,2023,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1325,2087,Château Gravelines,Aliénor Côtes de Bordeaux Rouge 2019,3.6,162,7.45,Francia,Côtes de Bordeaux,2019,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1326,2090,Les Vignerons de Buzet,Tradition Rouge 2018,3.5,143,7.5,Francia,Buzet,2018,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1327,2096,Maison Marigny,Buddy Chardonnay 2021,3.5,47,7.5,Francia,Pays d'Oc,2021,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1328,2097,Famille Cros Pujol,Zangre Blanc 2023,3.6,63,7.5,Francia,Pays d'Oc,2023,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1329,2098,Pierre Zero,Chardonnay Alcohol Free N.V.,3.5,888,7.5,Francia,Méditerranée,N.V.,blanco,Sur (Francia),"Mariscos, Queso Brie"
1330,2100,Lavau,Livazur Rosé 2023,3.9,42,7.5,Francia,Méditerranée,2023,rosado,Sur (Francia),"Salmon a la plancha, Tarta provenzal"
1331,2102,Les Jamelles,Rouge Osé 2023,3.5,25,7.5,Francia,Vin de France.,2023,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1332,2104,Domaine Chiroulet,Terres Blanches Côtes de Gascogne 2021,3.7,71,7.5,Francia,Côtes de Gascogne,2021,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1333,2106,La Perrière,La Petite Perrière Sauvignon Blanc 2023,3.7,41,7.5,Francia,Vin de France.,2023,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1334,2109,Domaine la Provenquière,Cuvée P Cabernet Franc - Merlot 2020,3.7,215,7.5,Francia,Pays d'Oc,2020,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1335,2110,Château de Pennautier,Cabardès Rosé 2023,3.7,295,7.5,Francia,Cabardès,2023,rosado,Centro (Francia),"Ratatouille, Pollo asado"
1336,2111,Domaine de Gournier,Demain...! Syrah 2022,3.8,62,7.5,Francia,Cevennes,2022,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1337,2116,Famille Cros Pujol,Zangre Rouge 2022,3.4,147,7.5,Francia,Pays d'Oc,2022,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1338,2120,La Perrière,La Petite Perrière Pinot Noir Rosé 2023,3.7,1067,7.5,Francia,Vin de France.,2023,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1339,2121,Rock M'Roll,Rosé d'Anjou 2022,3.8,101,7.5,Francia,Rosé d'Anjou,2022,rosado,Centro (Francia),"Ratatouille, Pollo asado"
1340,2122,Château Adelaide,Cuvée Tradition Rouge 2016,3.8,27,7.5,Francia,Gaillac,2016,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1341,2123,Domaine de Pellehaut,Harmonie de Gascogne Rouge 2021,3.8,343,7.5,Francia,Côtes de Gascogne,2021,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1342,2124,Famille Cros Pujol,Zangre Rosé 2023,3.7,82,7.5,Francia,Pays d'Oc,2023,rosado,Centro (Francia),"Ratatouille, Pollo asado"
1343,2125,La Perrière,La Petite Perrière Pinot Noir 2023,3.6,37,7.5,Francia,Vin de France.,2023,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1344,2128,Cellier des Chartreux,Cuvée des Chartreux Belle Emilie Rosé 2023,3.4,337,7.6,Francia,Gard,2023,rosado,Centro (Francia),"Ratatouille, Pollo asado"
1345,2130,Les Vignerons du Sommiérois,Cuvée Prestige Rouge 2022,3.6,49,7.6,Francia,Pays d'Oc,2022,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1346,2132,Bruno Andreu,ZO'OC Grenache - Syrah 2023,3.7,25,7.6,Francia,Languedoc,2023,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1347,2133,Domaine des Cèdres,Rosé 2023,3.5,52,7.6,Francia,Gard,2023,rosado,Centro (Francia),"Ratatouille, Pollo asado"
1348,2134,Paul Jaboulet Aîné,Parallèle 45 Côtes du Rhône Rouge Bio 2022,3.8,363,7.6,Francia,Côtes-du-Rhône (Colinas del Ródano),2022,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1349,2137,Jeff Carrel,Vieille Mule Rouge 2022,3.7,116,7.63,Francia,Côtes Catalanes,2022,tinto,Norte (Francia),"Coq au vin, Queso camembert"
1350,2138,Cellier des Demoiselles,Corbières Blanc 2023,3.5,374,7.64,Francia,Corbières,2023,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1351,2139,Château Bel Air Gallier,Graves Blanc 2012,3.4,67,7.65,Francia,Burdeos,2012,blanco,Sur (Francia),"Mariscos, Queso Brie"
1352,2141,Château Grand-Jean,Bordeaux Blanc 2022,3.8,343,7.7,Francia,Burdeos,2022,blanco,Sur (Francia),"Mariscos, Queso Brie"
1353,2143,Les Vignerons d'Aghione,Domaine Casanova Rouge 2017,3.4,25,7.7,Francia,Ile de Beaute,2017,tinto,Sur (Francia),"Cassoulet, Magret de pato"
1354,2147,Veuve Ambal,Brummell Rosé N.V.,3.8,84,7.75,Francia,Bourgogne Mousseux,N.V.,rosado,Centro (Francia),"Ratatouille, Pollo asado"
1355,2152,Les Vignerons du Sommiérois,Merlot 2023,2.5,26,7.8,Francia,Pays d'Oc,2023,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1356,2153,Domaine du Clos Roca,Ecceterra Rouge 2023,3.7,442,7.8,Francia,Hérault,2023,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1357,2155,Victor Berard,Côtes du Rhône Rouge 2021,3.6,153,7.8,Francia,Côtes-du-Rhône (Colinas del Ródano),2021,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1358,2157,Domaine de Pellehaut,Harmonie de Gascogne Blanc 2023,3.9,96,7.8,Francia,Côtes de Gascogne,2023,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1359,2160,M. Chapoutier,Marius Grenache - Syrah 2023,3.6,15845,7.8,Francia,Pays d'Oc,2023,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1360,2162,Les Athlètes du Vin,Mumu-Chardonnay 2023,3.6,329,7.85,Francia,valle del Loira,2023,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1361,2165,Paul Jaboulet Aîné,Côtes du Ventoux Les Traverses Rouge 2022,3.7,44,7.89,Francia,Ventoux,2022,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1362,2167,Baron Maxime,Merlot 2021,3.6,450,7.9,Francia,Languedoc-Rosellón,2021,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1363,2169,Château Malijay,Le Fou de Malijay Rosé 2022,3.6,57,7.9,Francia,Vaucluse,2022,rosado,Centro (Francia),"Ratatouille, Pollo asado"
1364,2171,Domaine du Clos Roca,Ecceterra Blanco 2023,3.7,130,7.9,Francia,Hérault,2023,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1365,2172,Domaine de Pellehaut,L'Eté Gascon Rosé 2023,4.2,540,7.9,Francia,Côtes de Gascogne,2023,rosado,Centro (Francia),"Ratatouille, Pollo asado"
1366,2173,Jeff Carrel,Vieille Mule Blanc 2023,3.6,1113,7.9,Francia,Côtes Catalanes,2023,blanco,Norte (Francia),"Ensalada de caballa ahumada, Pato confitado"
1367,2178,Plaisir'Ose,Rosé 2023,3.8,58,7.9,Francia,Méditerranée,2023,rosado,Sur (Francia),"Salmon a la plancha, Tarta provenzal"
1368,2179,Marie & Sylvie Courselle,Le Petit Courselle Les Copins Rouge 2023,3.5,927,7.9,Francia,Vin de France.,2023,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1369,2181,Château Mousseyron,Bordeaux Blanc 2022,3.4,44,7.9,Francia,Burdeos,2022,blanco,Sur (Francia),"Mariscos, Queso Brie"
1370,2183,Sainte Marie des Crozes,Les Pipelettes Le Rouge 2022,3.7,289,7.9,Francia,Corbières,2022,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1371,2186,Deprade Jorda,Insolent Blanc 2023,4.3,88,7.9,Francia,Côtes Catalanes,2023,blanco,Norte (Francia),"Ensalada de caballa ahumada, Pato confitado"
1372,2187,Abbe Rous,Cuvée des Peintres Collioure Rosé 2022,3.7,73,7.9,Francia,Collioure,2022,rosado,Norte (Francia),"Pato a la naranja, Queso de cabra"
1373,2190,Marie & Sylvie Courselle,Le Petit Courselle Les Copinnes Blanc 2023,3.5,641,7.9,Francia,Vin de France.,2023,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1374,2191,Domaine la Provenquière,Chardonnay 2021,3.3,63,7.9,Francia,Pays d'Oc,2021,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1375,2192,Château de Pennautier,Chardonnay de Pennautier 2021,3.7,64,7.9,Francia,Pays d'Oc,2021,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1376,2194,Domaine Escaravatiers,Rouge 2021,3.5,60,7.9,Francia,Var,2021,tinto,Sur (Francia),"Cassoulet, Magret de pato"
1377,2195,Château Veyran,Syrah 2020,3.5,29,7.9,Francia,Vin de Pays,2020,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1378,2196,Domaine Elodie Balme,Tinto 2023,3.6,210,7.9,Francia,Vin de France.,2023,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1379,2197,Domaine de la Pigeade,Ventoux Rosé 2023,3.6,57,7.9,Francia,Ventoux,2023,rosado,Centro (Francia),"Ratatouille, Pollo asado"
1380,2198,Marie & Sylvie Courselle,Le Petit Courselle Les Copinnes Blanc 2022,3.5,641,7.9,Francia,Vin de France.,2022,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1381,2200,Génération,Chardonnay 2022,3.4,29,7.95,Francia,Languedoc-Rosellón,2022,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1382,2203,Chateau Lion Noir,Côtes de Bourg Rouge 2020,3.4,34,7.95,Francia,Côtes de Bourg,2020,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1383,2205,Réthoré Davy,Les Parcelles Chardonnay 2023,3.6,293,7.95,Francia,valle del Loira,2023,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1384,2206,Terrasse du Moulinas,Élégance Blanc 2022,3.2,195,7.95,Francia,Pays d'Oc,2022,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1385,2207,Terrasse du Moulinas,Rouge du Soir 2021,3.3,323,7.95,Francia,Pays d'Oc,2021,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1386,2208,Château La Freynelle,Bordeaux (Merlot - Cabernet Sauvignon) 2018,3.7,348,7.95,Francia,Burdeos,2018,tinto,Sur (Francia),"Cassoulet, Magret de pato"
1387,2209,Veuve Ambal,Brummell Blanc de Blancs N.V.,3.7,478,7.95,Francia,Bourgogne Mousseux,N.V.,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1388,2210,Les Jamelles,Pinot Noir 2023,3.7,53,7.95,Francia,Pays d'Oc,2023,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1389,2211,M. Chapoutier,Les Vignes de Bila-Haut Côtes du Roussillon Blanc 2023,3.7,1992,7.95,Francia,Côtes du Roussillon,2023,blanco,Norte (Francia),"Ensalada de caballa ahumada, Pato confitado"
1390,2215,Domaine Lafage,Les Sardines Catalanes Rouge 2022,3.7,35,8.0,Francia,Côtes Catalanes,2022,tinto,Norte (Francia),"Coq au vin, Queso camembert"
1391,2216,Famille Jean-Pierre  Rambier - Domaine Haut-Lirou,S Syrah 2022,3.7,97,8.0,Francia,Pays d'Oc,2022,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1392,2219,Domaine Les Prunelles,Les Prunelles de Montblanc Classique Rouge 2021,3.7,135,8.0,Francia,Languedoc,2021,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1393,2220,Marrenon,Classique Luberon Rosé 2023,3.4,73,8.0,Francia,Luberon,2023,rosado,Centro (Francia),"Ratatouille, Pollo asado"
1394,2222,Château Vari,Bergerac Rosé 2021,3.6,29,8.0,Francia,Bergerac Rosé,2021,rosado,Centro (Francia),"Ratatouille, Pollo asado"
1395,2223,Lavau,Côtes du Rhône Rosé 2023,3.8,37,8.0,Francia,Côtes-du-Rhône (Colinas del Ródano),2023,rosado,Centro (Francia),"Ratatouille, Pollo asado"
1396,2224,Château de Sauvage,Cuvée Charlet Graves 2018,4.0,58,8.0,Francia,Graves,2018,espumoso,Sur (Francia),"Bouillabaisse, Ratatouille"
1397,2225,Château de Sauvage,Cuvée Charlet Graves 2018,4.0,58,8.0,Francia,Graves,2018,espumoso,Sur (Francia),"Bouillabaisse, Ratatouille"
1398,2226,Mas Cremat,Les Balmettes Blanc 2023,3.3,57,8.0,Francia,Côtes Catalanes,2023,blanco,Norte (Francia),"Ensalada de caballa ahumada, Pato confitado"
1399,2232,Château Puy Boyrein,Graves Blanc 2023,3.4,70,8.0,Francia,Graves,2023,blanco,Sur (Francia),"Mariscos, Queso Brie"
1400,2233,Château Boisson,Bordeaux rouge 2019,3.6,75,8.0,Francia,Burdeos,2019,tinto,Sur (Francia),"Cassoulet, Magret de pato"
1401,2235,Mas Cremat,Les Petites Demoiselles Rosé 2023,3.9,38,8.0,Francia,Côtes Catalanes,2023,rosado,Norte (Francia),"Pato a la naranja, Queso de cabra"
1402,2237,Domaine Chiroulet,Terres Blanches Côtes de Gascogne 2022,3.8,25,8.0,Francia,Côtes de Gascogne,2022,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1403,2238,M. Chapoutier,Marius Grenache - Syrah 2022,3.7,646,8.0,Francia,Pays d'Oc,2022,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1404,2240,Château Sauvagnères,Rouge 2020,3.7,40,8.0,Francia,Buzet,2020,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1405,2245,Château Beaulieu Comtes de Tastes,Bordeaux Rouge 2014,3.7,273,8.1,Francia,Burdeos,2014,tinto,Sur (Francia),"Cassoulet, Magret de pato"
1406,2248,Les Vignerons du Sommiérois,Chardonnay 2023,3.4,29,8.1,Francia,Languedoc-Rosellón,2023,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1407,2251,Estezargues,Cuvée des Galets Côtes du Rhône 2022,3.7,71,8.1,Francia,Côtes-du-Rhône (Colinas del Ródano),2022,espumoso,Centro (Francia),"Queso de cabra, Paté de campaña"
1408,2252,Famille Fabre,L’Instant Grande Courtade Sauvignon Blanc 2023,4.0,27,8.1,Francia,Pays d'Oc,2023,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1409,2254,Dourthe,No. 1 Sauvignon Blanc 2015,3.6,163,8.1,Francia,Burdeos,2015,blanco,Sur (Francia),"Mariscos, Queso Brie"
1410,2255,Georges Vigouroux,Pigmentum Merlot - Malbec 2018,3.6,347,8.1,Francia,Buzet,2018,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1411,2256,Domaine de Rochemond,Côtes-du-Rhône Rouge 2021,3.4,555,8.1,Francia,Côtes-du-Rhône (Colinas del Ródano),2021,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1412,2259,Domaine de la Vaillère,Chardonnay 2021,4.0,25,8.2,Francia,Cevennes,2021,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1413,2260,Les Vignerons de Tutiac,Carrelet d'Estuaire Confidences Rosé 2023,4.4,36,8.2,Francia,Burdeos,2023,rosado,Sur (Francia),"Salmon a la plancha, Tarta provenzal"
1414,2261,Domaine la Provenquière,Cuvée P Semillon - Vermentino 2020,3.5,154,8.2,Francia,Pays d'Oc,2020,espumoso,Centro (Francia),"Queso de cabra, Paté de campaña"
1415,2262,Château Larrivet Haut-Brion,Le Bordeaux Blanc 2018,3.3,30,8.21,Francia,Burdeos,2018,blanco,Sur (Francia),"Mariscos, Queso Brie"
1416,2265,Cellier des Chartreux,Chevalier d'Anthelme Côtes du Rhône Rouge 2023,3.7,27,8.25,Francia,Côtes-du-Rhône (Colinas del Ródano),2023,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1417,2269,N°1 de Dourthe,Sauvignon Blanc Bordeaux 2014,3.5,323,8.28,Francia,Burdeos,2014,blanco,Sur (Francia),"Mariscos, Queso Brie"
1418,2272,Famille Cros Pujol,Le Cul de Lampe Merlot  - Counoise 2022,3.5,231,8.3,Francia,Pays d'Oc,2022,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1419,2273,Château Saint-Florin,Bordeaux Blanc 2019,3.4,466,8.3,Francia,Burdeos,2019,blanco,Sur (Francia),"Mariscos, Queso Brie"
1420,2274,Château Turcaud,Bordeaux Rosé 2023,3.5,113,8.3,Francia,Burdeos,2023,rosado,Sur (Francia),"Salmon a la plancha, Tarta provenzal"
1421,2275,Famille Perrin,Côtes du Rhône Rouge 2021,3.7,387,8.3,Francia,Côtes-du-Rhône (Colinas del Ródano),2021,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1422,2276,Château de Manissy,La Belle Étoile Blanc 2023,3.3,54,8.3,Francia,Gard,2023,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1423,2278,Château Sainte-Eulalie,Le Blanc d’Eulalie Sauvignon 2023,3.8,65,8.3,Francia,Pays d'Oc,2023,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1424,2285,François Lurton,Terra Sana Pays D'Oc  Rosé 2018,3.7,54,8.33,Francia,Pays d'Oc,2018,rosado,Centro (Francia),"Ratatouille, Pollo asado"
1425,2286,François Lurton,Terra Sana  Sauvignon Blanc Côtes de Gascogne 2018,3.4,162,8.33,Francia,Côtes de Gascogne,2018,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1426,2292,Les Vignerons du Sommiérois,Les Cistes Rosé 2023,3.6,234,8.4,Francia,Pays d'Oc,2023,rosado,Centro (Francia),"Ratatouille, Pollo asado"
1427,2293,Château Lamothe-Vincent,Reserve Bordeaux Blanc 2023,3.9,249,8.4,Francia,Burdeos,2023,blanco,Sur (Francia),"Mariscos, Queso Brie"
1428,2294,Domaine de Rochemond,Côtes-du-Rhône Blanc 2023,3.7,43,8.4,Francia,Côtes-du-Rhône (Colinas del Ródano),2023,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1429,2296,Domaine Boudau,Closi Le Petit Rosé 2023,3.7,112,8.4,Francia,Méditerranée,2023,rosado,Sur (Francia),"Salmon a la plancha, Tarta provenzal"
1430,2298,Gayda,Chardonnay 2022,3.5,662,8.4,Francia,Pays d'Oc,2022,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1431,2300,Les Vignerons du Sommiérois,Les Cistes Blanc 2023,3.7,30,8.4,Francia,Pays d'Oc,2023,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1432,2301,J. de Villebois,Pinot Noir 2023,3.8,33,8.4,Francia,Vin de France.,2023,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1433,2302,Les Jamelles,Chardonnay 2022,3.7,257,8.4,Francia,Pays d'Oc,2022,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1434,2306,Château Thieuley,Bordeaux Rosé 2023,3.4,193,8.4,Francia,Burdeos,2023,rosado,Sur (Francia),"Salmon a la plancha, Tarta provenzal"
1435,2309,Domaine Saint-Lannes,Signature Blanc 2023,3.8,2012,8.4,Francia,Côtes de Gascogne,2023,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1436,2311,Domaine du Barrau,Bordeaux Rouge 2018,3.6,34,8.43,Francia,Burdeos,2018,tinto,Sur (Francia),"Cassoulet, Magret de pato"
1437,2312,Domaine du Barrau,Bordeaux Rouge 2014,3.6,34,8.43,Francia,Burdeos,2014,tinto,Sur (Francia),"Cassoulet, Magret de pato"
1438,2313,Maison Le Jeune,Vendredi 2022,3.7,55,8.43,Francia,Aude,2022,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1439,2314,Château de Bouchet,Bordeaux Blanc 2023,3.4,28,8.44,Francia,Burdeos,2023,blanco,Sur (Francia),"Mariscos, Queso Brie"
1440,2315,Cellier des Demoiselles,Domaine des Vals Blanc 2023,3.6,47,8.45,Francia,Corbières,2023,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1441,2316,Cellier des Demoiselles,Domaine des Vals Rouge 2022,3.7,401,8.45,Francia,Corbières,2022,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1442,2318,Paul Jaboulet Aîné,Secret de Famille Syrah 2018,3.7,150,8.48,Francia,Côtes-du-Rhône (Colinas del Ródano),2018,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1443,2319,Moulin de Gassac,Guilhem Blanc 2023,3.6,1040,8.49,Francia,Hérault,2023,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1444,2320,Moulin de Gassac,Guilhem Rouge 2023,3.9,63,8.49,Francia,Hérault,2023,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1445,2321,Vignobles Chaigne et Fils,Château Ballan-Larquette Bordeaux Blanc 2020,3.5,250,8.5,Francia,Burdeos,2020,blanco,Sur (Francia),"Mariscos, Queso Brie"
1446,2322,Domaine des Prés-Lasses,Rouge 2019,3.9,49,8.5,Francia,Hérault,2019,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1447,2323,Château le Prieur,Cuvée Passion Rouge 2018,3.5,152,8.5,Francia,Burdeos,2018,tinto,Sur (Francia),"Cassoulet, Magret de pato"
1448,2324,Vignobles Chaigne et Fils,Château Ballan-Larquette Bordeaux Rosé 2022,3.7,47,8.5,Francia,Burdeos,2022,rosado,Sur (Francia),"Salmon a la plancha, Tarta provenzal"
1449,2326,LePlan-Vermeersch,Côtes-du-Rhône RS Rouge 2022,3.6,430,8.5,Francia,Côtes-du-Rhône (Colinas del Ródano),2022,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1450,2328,Château Fonsalade,Petit Bonheur Rosé 2023,3.6,34,8.5,Francia,Saint-Chinian,2023,rosado,Centro (Francia),"Ratatouille, Pollo asado"
1451,2329,LePlan-Vermeersch,Côtes du Rhône RS Rosé 2022,3.7,77,8.5,Francia,Côtes-du-Rhône (Colinas del Ródano),2022,rosado,Centro (Francia),"Ratatouille, Pollo asado"
1452,2330,LePlan-Vermeersch,Côtes-du-Rhône RS Blanc 2023,3.6,274,8.5,Francia,Côtes-du-Rhône (Colinas del Ródano),2023,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1453,2331,La Coume-Lumet,Le Maset de Lumet Haute Vallee de l'Aude Blanc 2022,3.6,121,8.5,Francia,Haute Vallee de l'Aude,2022,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1454,2332,Domaine la Provenquière,Chardonnay 2023,3.3,63,8.5,Francia,Pays d'Oc,2023,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1455,2333,Singla,La Matine Rouge 2022,3.8,601,8.5,Francia,Côtes du Roussillon,2022,tinto,Norte (Francia),"Coq au vin, Queso camembert"
1456,2334,Domaine du Clos des Fées,L'Apprentie Sorcières Côtes Catalanes Rosé 2023,3.6,89,8.5,Francia,Côtes Catalanes,2023,rosado,Norte (Francia),"Pato a la naranja, Queso de cabra"
1457,2337,Château Mercier,Côtes de Bourg Graines Blanches 2019,3.7,27,8.5,Francia,Côtes de Bourg,2019,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1458,2339,Château Lafforgue,K Ré Rouge 2022,3.6,39,8.5,Francia,Côtes Catalanes,2022,tinto,Norte (Francia),"Coq au vin, Queso camembert"
1459,2340,Mas de Lavail,Grenache - Syrah Rosé 2023,3.8,25,8.5,Francia,Côtes Catalanes,2023,tinto,Norte (Francia),"Coq au vin, Queso camembert"
1460,2343,Les Vignerons de Tutiac,Carrelet d'Estuaire Confidences Blanc 2022,3.9,54,8.5,Francia,Burdeos,2022,blanco,Sur (Francia),"Mariscos, Queso Brie"
1461,2344,La Coume-Lumet,Le Maset de Lumet Haute Vallee de l'Aude Blanc 2023,3.6,121,8.5,Francia,Haute Vallee de l'Aude,2023,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1462,2345,Domaine du Bois de Simon,L'Avi est Belle Blanc 2023,3.8,43,8.5,Francia,Vin de France.,2023,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1463,2346,Château Beaubois,Cuvée Expression Costières de Nîmes Blanc 2023,3.6,397,8.5,Francia,Costières-de-Nîmes,2023,blanco,Centro (Francia),"Comté, Quiche Lorraine"
1464,2347,Vignobles Perez,L'Impertinent Bordeaux Rouge 2020,3.6,37,8.5,Francia,Burdeos,2020,tinto,Sur (Francia),"Cassoulet, Magret de pato"
1465,2348,Domaine Py,Cuvée Jules Corbieres 2023,3.6,152,8.5,Francia,Corbières,2023,espumoso,Centro (Francia),"Queso de cabra, Paté de campaña"
1466,2351,Domaine de Pellehaut,Ampelomeryx Rouge 2022,3.8,443,8.5,Francia,Côtes de Gascogne,2022,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1467,2352,Clos des Vins d'Amour,Mar Blanc 2023,3.8,252,8.5,Francia,Côtes du Roussillon,2023,blanco,Norte (Francia),"Ensalada de caballa ahumada, Pato confitado"
1468,2354,La Coume-Lumet,Le Maset de Lumet Haute Vallee de l'Aude Rouge 2020,3.7,235,8.5,Francia,Haute Vallee de l'Aude,2020,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1469,2355,Guillaume Chamboredon,L'Arsouille Cinsault et Syrah 2022,3.4,91,8.5,Francia,Coteaux de Béziers,2022,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1470,2356,Château Beaubois,Cuvée Expression Costières de Nîmes Rouge 2023,3.6,2659,8.5,Francia,Costières-de-Nîmes,2023,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
1471,2359,Clos des Vins d'Amour,Tram Rosé 2023,3.8,54,8.5,Francia,Côtes du Roussillon,2023,rosado,Norte (Francia),"Pato a la naranja, Queso de cabra"
1472,2360,Domaine Cavalier,Val de Montferrand Saint-Guilhem-le-Désert Rouge 2021,3.9,106,8.5,Francia,Saint-Guilhem-le-Desert,2021,tinto,Centro (Francia),"Coq au vin, Boeuf Bourguignon"
